股票代码,产品类型
603133,单层高导热膜
603133,复合型高导热膜
603133,多层高导热膜
603133,三恒系统
603131,弧焊设备
603131,机器人及自动化焊接(切割)成套设备
603131,附件及零配件
603136,山水园景区
603136,南山竹海景区
603136,御水温泉
603136,御水温泉度假酒店
603136,天目湖水世界
603136,天目湖旅行社
603136,旅游商业
603138,系统集成
603138,技术服务
603138,服务销售
603138,产品销售
603139,中成药品
603156,植物蛋白饮料核桃乳
603158,空调管路
603158,热交换系统管路
603158,新能源汽车热管理系统零部件
603158,汽车节能环保零部件
603158,汽车制动系统零部件
603158,汽车电子产品
603157,时装产品
603159,SMT表面贴装业务
603159,精密塑料模具业务
603159,注塑件业务
603160,固定电话芯片
603160,触控芯片
603160,指纹芯片
603161,涡轮增压器零部件
603166,汽车零部件
603165,造纸
603165,纸制品
603165,热电联产
603167,客滚运输
603167,货滚运输
603167,邮轮业务
603168,化学制剂药
603168,中成药
603169,炼油化工设备
603169,煤化工设备
603169,换热设备
603169,快锻液压设备
603169,球罐设备
603169,核电设备
603169,EPC项目
603169,检维修项目
603177,脱硫设备
603177,脱硝催化剂
603177,除尘设备
603177,烟气治理工程
603178,发动机油泵
603178,凸轮轴
603178,变速箱油泵
603178,分动箱油泵等发动机
603178,变速箱零部件
603179,商用车仪表板总成
603179,商用车顶柜总成
603179,商用车其他
603179,乘用车仪表板总成
603179,乘用车门板总成
603179,乘用车立柱总成
603179,乘用车保险杠总成
603179,乘用车落水槽
603179,乘用车其他
603180,整体厨柜
603180,整体衣柜
603180,木门
603181,特种表面活性剂
603183,工程技术服务
603183,新型建筑材料
603185,光伏专用设备
603185,蓝宝石专用设备
603185,通用磨床
603186,覆铜板
603186,导热材料
603186,热塑性蜂窝材料
603186,绝缘材料
603186,产品贸易
603187,商用冷冻展示柜
603187,商用冷藏展示柜
603187,ODM产品
603187,其他冷链产品
603188,染料
603188,染料中间体
603188,专用化学品
603188,其他业务
603189,移动互联网
603192,合成革用聚氨酯（PU）
603192,聚氨酯弹性体原液
603192,聚酯多元醇
603196,上衣类
603196,外套类
603196,裤类
603196,裙类
603197,汽车零部件产品
603198,白酒
603199,旅游服务业
603200,水处理服务
603200,风管清洗服务
603203,专用工业机器人
603203,自动化智能装备
603203,智能锡焊台等小型设备
603203,配件及治具
603208,实木复合门
603208,模压门
603214,母婴商品
603218,铸件
603217,二元酸二甲酯系列产品
603217,脂肪醇系列产品
603217,增塑剂系列产品
603220,通信网络建设服务
603220,通信与信息化集成服务
603220,通信网络优化与维护服务
603220,通信网络规划与设计服务
603222,医疗服务业务
603222,大输液业务
603222,医疗器械产品
603223,货物运输
603223,车辆销售及维修
603223,LNG（LPG）气体销售
603223,吊装
603223,装卸仓储
603223,驾驶员培训
603226,强化复合地板
603226,多层实木复合地板
603226,三层实木地板
603226,纯实木地板
603226,全屋定制家居
603225,POY
603225,FDY
603225,DTY
603227,炸药
603227,雷管
603227,起爆器具
603227,运输
603227,爆破服务
603227,商品贸易
603228,印刷线路板
603229,特色原料药
603229,医药中间体
603232,信息安全服务
603233,中西成药
603233,参茸滋补药材
603233,中药饮片
603233,非药品
603236,GSM/GPRS（2G类别）系列
603236,WCDMA/HSPA（3G类别）系列
603236,LTE（4G类别）系列
603236,NB-IoT系列等蜂窝通信模块，以及GNSS系列定位模块系列
603236,EVB工具系列
603238,水刺非织造材料
603238,水刺非织造材料制品
603239,汽车零部件
603256,中高端电子级玻璃纤维布
603258,网络游戏
603259,CRO
603259,CMO/CDMO服务
603260,工业硅产品
603260,有机硅产品
603260,多晶硅
603267,多层瓷介电容器
603266,汽车类塑料零件
603266,电工电器类塑料零件
603266,消费电子类塑料零件
603266,精密模具
603268,日用瓷
603268,精品瓷
603268,在线教育直播服务
603269,机力通风冷却塔
603269,冷却塔技术服务
603278,轮胎骨架材料
603278,胶管钢丝
603277,商用餐饮制冷设备
603277,自助餐设备
603277,西厨设备
603277,维修配件
603279,厢式压滤机
603279,压滤机配件
603279,压滤机配套设备
603283,自动化设备
603283,夹治具
603283,技术服务
603283,电子消费品
603286,汽车洗涤系统产品
603286,汽车电子传感器类产品
603286,线束产品
603286,精密注塑件产品
603288,调味品
603297,生物显微镜
603297,工业显微镜
603297,条码扫描仪镜头
603297,平面光学元件
603297,专业成像光学部组件
603289,注塑机
603289,配件及劳务
603298,叉车等及配件
603299,食盐产品
603299,工业盐产品
603299,元明粉产品
603299,卤水产品
603299,纯碱产品
603299,氯化钙产品
603299,小苏打产品
603299,液体盐产品
603300,应急设备租赁
603300,支护设备租赁
603300,商业保理
603300,融资租赁
603301,伤口敷料
603301,手术感控产品
603301,传统伤口护理产品
603301,压力治疗与固定产品
603303,电子节能灯
603303,LED光源
603303,LED灯具
603303,照明电子
603305,精密铝合金汽车零部件
603305,工业零部件
603306,被动安全系统部件
603308,泵及阀门零件
603308,机械装备构件
603309,麻醉领域产品
603309,泌尿领域产品
603309,呼吸领域产品
603309,血透领域产品
603311,空调过滤网及网板
603311,过滤器
603311,空调风轮及周边产品
603313,记忆绵床垫
603313,记忆绵枕
603315,火电设备铸件
603315,水电设备铸件
603315,其他发电设备铸件
603315,其他铸件
603316,生态环境建设
603316,运营养护
603316,园林景观设计
603317,川味复合调味料
603318,燃气设备
603318,分布式能源服务
603318,燃气运营
603318,燃料贸易
603319,柴油机机油泵
603319,汽油机机油泵
603319,减速机
603319,水泵
603319,输油泵
603320,冰箱压缩机电机
603320,轻型商用压缩机电机
603320,重型商用压缩机电机
603321,电梯
603321,自动扶梯
603321,人行道
603321,电/扶梯配件
603321,安装及维保服务
603323,企业银行业务
603323,零售银行业务
603323,资金业务
603326,整体厨柜
603326,定制衣柜
603327,消费电子产品铝制结构件材料
603329,供应链物流
603329,供应链执行贸易
603328,印刷线路板
603331,压缩机核心零部件
603331,汽车零部件
603330,建筑装饰
603332,仿麂皮纤维系列
603332,仿皮草纤维系列
603332,PTT 纤维系列
603333,普通电缆
603333,特种电缆
603335,车轮
603335,轮胎
603335,配件
603336,水果
603336,蔬菜
603337,工业缝纫机
603337,裁床
603337,铺布机
603339,冷冻设备产品
603339,罐式集装箱产品
603338,高空作业平台
603345,速冻鱼糜
603345,速冻肉制品
603345,速冻面米
603348,汽车压铸件
603351,药用辅料产品
603351,合成润滑基础油
603355,环境清洁电器
603355,园林工具
603355,电机
603355,厨房电器
603356,配重产品
603356,钣金产品
603356,干燥窑/干燥设备
603358,车身零部件
603358,模具
603357,勘察设计类
603357,工程管理类
603359,生态湿地修复
603359,地产景观工程
603359,公园广场景观工程
603359,市政道路景观工程
603360,化学原料和化学制品制造
603363,饲料
603365,套件
603365,被芯
603365,枕芯
603365,其它
603367,医药
603366,太阳能热水器
603366,空气能
603366,净水机
603366,光伏产品
603366,厨卫产品
603366,电热水器
603366,壁挂炉
603368,药品
603368,医疗器械
603369,白酒
603377,机动车驾驶培训
603378,保温装饰板
603378,保温板
603378,功能型建筑涂料
603379,氟制冷剂
603379,氟发泡剂
603379,无机氟
603380,通讯类产品
603380,工业控制类产品
603380,消费电子类产品
603380,医疗电子类产品
603380,汽车电子类产品
603383,证券行业信息化业务
603383,非证券金融信息化业务
603383,金融行业外的信息化业务
603385,卫生洁具
603385,陶瓷砖
603386,PCB双面板
603386,PCB四面板
603386,PCB六面板
603388,工程施工及绿化养护
603388,景观设计
603388,信息服务
603387,POCT体外诊断试剂及配套仪器
603389,家具
603393,天然气供应
603393,天然气入户安装劳务
603393,煤层气开采及销售
603398,玩具
603398,模具
603396,光伏组件装备
603396,锂电池装备
603396,智能港口物流装备自动化改造
603399,钼炉料
603399,钼化工
603399,钼金属
603416,仪器仪表
603421,载波模块(含芯片)
603421,采集终端设备
603421,电能表
603421,劳务
603429,包装印刷
603444,网络游戏
603456,化学原料药及中间体
603456,工程服务
603466,展示系统
603458,公路行业
603458,市政行业
603458,建筑行业
603458,水运
603486,家庭服务机器人
603486,商用服务机器人
603486,清洁类小家电产品
603477,天然皮革
603489,电踏车
603488,门机
603488,层门装置
603496,网络可视化基础架构
603496,嵌入式与融合计算平台
603500,轨道扣件
603500,电子元器件配件
603501,TVS
603501,MOS
603501,肖特基
603501,IC
603501,射频
603501,卫星直播芯片
603501,半导体
603499,包装印刷产品
603505,萤石矿产品
603507,光伏设备产品
603507,风电设备产品
603508,LKJ系统
603508,机务安防系统
603515,灯具
603506,物业服务
603506,增值服务
603516,显示控制产品
603517,卤制食品销售
603517,加盟商管理
603518,服装
603518,织锦
603519,家电用复合材料
603520,造影剂产品
603520,喹诺酮产品
603527,铜板带
603528,智能驾考
603528,智慧交通
603530,变电站复合外绝缘
603530,橡胶密封件
603530,输配电线路复合外绝缘
603530,其他
603533,数字阅读
603533,硬件产品
603533,版权产品
603535,运输
603535,仓储作业及货运代理服务
603536,丸制品
603536,油炸品
603536,肠制品
603536,串制品
603538,降血脂类
603538,降血压类
603538,抗血栓类
603538,中枢神经类
603555,运动鞋服行业
603555,招商及代运营
603555,体育经纪
603556,智能用电产品
603556,系统产品
603556,智能配电产品
603556,运维与服务
603558,棉袜
603558,家居服饰
603558,无缝内衣
603557,童鞋
603557,童装
603557,配饰
603566,兽用药品
603566,技术许可或转让
603568,项目运营
603568,渗滤液处置
603568,餐厨垃圾处置
603568,设备销售及技术服务
603568,垃圾清运
603569,乘用车运输
603569,商用车运输
603569,零部件物流
603569,整车仓储
603569,国际货运代理
603567,中药制剂
603567,生物制剂
603567,化学制剂
603567,药品贸易
603567,中药材贸易
603578,玻璃门体
603578,深加工玻璃
603579,按摩椅产品
603579,按摩小电器
603577,角钢塔
603577,钢管塔
603577,变电站构架
603580,轻型输送带
603583,线性驱动系统及设备
603583,医疗设备零部件
603583,功能家具及部件
603585,农药及农药中间体
603585,阻燃剂及中间体
603587,上衣类
603587,裤类
603587,裙类
603587,外套类
603587,皮草类
603587,其他类
603586,汽车刹车片
603586,汽车刹车盘
603589,口子系列白酒
603588,工程建设
603588,运营服务
603590,“苏灵”
603590,CX1003
603590,CX1026
603590,CX1409
603590,“迪奥”（注射用盐酸洛拉曲克）
603596,机械制动产品
603596,电控制动产品
603595,超微细电子线材
603595,金刚石切割线
603595,电池极耳
603598,广告业
603599,农药
603601,微纤维棉制品
603601,净化设备
603600,办公椅
603600,功能座椅配件
603600,按摩椅椅身
603600,休闲椅
603600,沙发
603602,通信网络建设服务
603602,通信网络代维服务
603603,城市水环境
603603,工业水系统
603605,日化
603606,海底电缆
603606,海洋工程
603606,陆缆系统
603608,鞋
603608,包
603607,激光全息防伪膜
603607,激光全息防伪纸
603610,智能电动床
603610,床垫
603610,配件
603609,饲料
603609,肉禽产业化
